sha,message,author,date,url,code_size,source_files
16850ef1ede8bf83f08b836cf41f76f431fe5c6c,"Add support for workflow dispatch event (#1625)

* Add support for workflow dispatch event

Fixes: #1624",wrecker,07/30/2020 06:43:05 AM,https://api.github.com/repos/PyGithub/PyGithub/commits/16850ef1ede8bf83f08b836cf41f76f431fe5c6c,1812915,306
136a3e80081f219e0f3d41ab6945576c7a1234de,"Do not check reaction_type before sending (#1592)

There is a bunch of repeated code checking reactions which has the issue
that it can easily get out of date with what GitHub accepts. Drop the
check, and rely on GitHub returning an error.

Fixes #1554",s-t-e-v-e-n-k,07/27/2020 04:16:52 AM,https://api.github.com/repos/PyGithub/PyGithub/commits/136a3e80081f219e0f3d41ab6945576c7a1234de,1810154,306
416f2d0f2eabcf9df80c56b2182e9e1ae7e47b30,Various Github Action improvement (#1610),sfdye,07/27/2020 04:15:38 AM,https://api.github.com/repos/PyGithub/PyGithub/commits/416f2d0f2eabcf9df80c56b2182e9e1ae7e47b30,1811254,306
85e71361fbf0c9c6fa331a38192c8d59624db54f,"more flexible header splitting (#1616)

Co-authored-by: Liuyang Wan <tsfdye@gmail.com>",emiride,07/21/2020 03:18:58 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/85e71361fbf0c9c6fa331a38192c8d59624db54f,1811254,306
2002d8b2cbd9270dddb2a0c1f7da7d29ed560bae,"Merge pull request #1021 from rigaspapas/implement-apps-oauth-endpoints

Implement OAuth for apps",jayfk,07/20/2020 09:51:32 AM,https://api.github.com/repos/PyGithub/PyGithub/commits/2002d8b2cbd9270dddb2a0c1f7da7d29ed560bae,1811249,306
e272f1172178391f80e4c61b113fb7e1e2002962,"Create Dependabot config file (#1607)

Co-authored-by: dependabot-preview[bot] <27856297+dependabot-preview[bot]@users.noreply.github.com>",dependabot-preview[bot],07/16/2020 01:57:22 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/e272f1172178391f80e4c61b113fb7e1e2002962,1797242,303
048c8a1df2cc45108deeb0ddabb7d032d12b1a15,"Add support for deployment statuses (#1588)

* Added DeploymentStatus class
* Added stubs for DeploymentStatus class
* Fixed headers for DeploymentStatus.py
* Added get/list/create deployment status methods
* Added DeploymentStatus repr
* Added attribute check tests for DeploymentStatus
* Added ""create deployment status"" test
* Added test for Deployment.get_statuses()
* Added Deployment.get_status() method

Fixes #1586",colbygallup,07/02/2020 02:27:05 AM,https://api.github.com/repos/PyGithub/PyGithub/commits/048c8a1df2cc45108deeb0ddabb7d032d12b1a15,1797242,303
079f75a7264bfd68c0580aff184e17d6adefb5db,"Adds the 'twitter_username' attribute to NamedUser. (#1585)

* Adds the 'twitter_username' attribute to NamedUser.",thisisdhaas,06/27/2020 04:43:48 AM,https://api.github.com/repos/PyGithub/PyGithub/commits/079f75a7264bfd68c0580aff184e17d6adefb5db,1782431,300
1879518e2bd27b5cf699e7e1f0ad16dddcc43b80,"Create WorkflowRun.timing namedtuple from the dict (#1587)

To stop non-deterministic dictionary ordering ruining our day on Python
3.5, create the namedtuple using the keys of the dictionary.",s-t-e-v-e-n-k,06/27/2020 01:56:04 AM,https://api.github.com/repos/PyGithub/PyGithub/commits/1879518e2bd27b5cf699e7e1f0ad16dddcc43b80,1781817,300
c84fad818a1bc6c9a3ecfd26c362fc7242addb48,"Add missing properties to PullRequest.pyi (#1577)

Two missing attributes were added to PullRequest.pyi",alex-torok,06/27/2020 12:10:18 AM,https://api.github.com/repos/PyGithub/PyGithub/commits/c84fad818a1bc6c9a3ecfd26c362fc7242addb48,1781837,300
4fb1d23f4def91a45eed4e1b3d567068ccee040b,"Add support for Workflow Runs (#1583)

To build on the previous work supporting querying Workflows for GitHub
Actions, add a class and relevant methods to support querying runs of a
workflow.",s-t-e-v-e-n-k,06/26/2020 10:47:42 AM,https://api.github.com/repos/PyGithub/PyGithub/commits/4fb1d23f4def91a45eed4e1b3d567068ccee040b,1781727,300
4ed7aaf8e5c191e555c7f61d8920660ffac686c0,"More precise typing for Repository.create_pull (#1581)

The typing information for Repository.create_pull did no type checking
of the arguments at all. Using the overload functionality, specify both
styles of create_pull(). Drive-by a nearby function from using a generic
dict to Dict[str, str].",s-t-e-v-e-n-k,06/25/2020 08:47:01 AM,https://api.github.com/repos/PyGithub/PyGithub/commits/4ed7aaf8e5c191e555c7f61d8920660ffac686c0,1757988,297
f9e4feebeb1a124230741b9d49a896ff1b175c37,"Update sphinx-rtd-theme requirement from <0.5 to <0.6 (#1563)

Updates the requirements on [sphinx-rtd-theme](https://github.com/rtfd/sphinx_rtd_theme) to permit the latest version.
- [Release notes](https://github.com/rtfd/sphinx_rtd_theme/releases)
- [Changelog](https://github.com/readthedocs/sphinx_rtd_theme/blob/master/docs/changelog.rst)
- [Commits](https://github.com/rtfd/sphinx_rtd_theme/compare/0.1.8...0.5.0)

Signed-off-by: dependabot-preview[bot] <support@dependabot.com>

Co-authored-by: dependabot-preview[bot] <27856297+dependabot-preview[bot]@users.noreply.github.com>",dependabot-preview[bot],06/24/2020 07:44:41 AM,https://api.github.com/repos/PyGithub/PyGithub/commits/f9e4feebeb1a124230741b9d49a896ff1b175c37,1757658,297
3668f866e398c8beea3d222f2d66c541a0439526,"More precise typing for MainClass.get_user() (#1575)

Use typing.overload for MainClass.get_user() since it can return two
disparate types. Correct the docstring for it, as well as locking down
Sphinx to <3 due to built docs issue and drive-by link correction.

Fixes #1550",s-t-e-v-e-n-k,06/24/2020 06:21:18 AM,https://api.github.com/repos/PyGithub/PyGithub/commits/3668f866e398c8beea3d222f2d66c541a0439526,1757658,297
f0f6ec83dd8c61e81f3f7e9fc822b7cd2b741bba,"Small documentation correction in Repository.py (#1565)

Class `github.Clone.Clone` doesn't exist and should reference `github.Clones.Clones` instead.",mark-bromell,06/20/2020 02:41:25 AM,https://api.github.com/repos/PyGithub/PyGithub/commits/f0f6ec83dd8c61e81f3f7e9fc822b7cd2b741bba,1757558,297
cc1b884c9845accf50e7e2147c6b152755c36143,"Remove ""api_preview"" parameter from type stubs and docstrings (#1559)",dblanchette,06/18/2020 08:30:33 AM,https://api.github.com/repos/PyGithub/PyGithub/commits/cc1b884c9845accf50e7e2147c6b152755c36143,1757556,297
6f1640d23ecabb005e47595b8edfd2651d9680e1,"Upgrade actions/setup-python to v2 (#1555)

https://github.com/actions/setup-python/releases",cclauss,06/10/2020 05:02:23 AM,https://api.github.com/repos/PyGithub/PyGithub/commits/6f1640d23ecabb005e47595b8edfd2651d9680e1,1757649,297
925764add54f557bfa446525a76ccb86180b577a,"Clean up tests for GitReleaseAsset (#1546)

The test class for GitReleaseAsset did not match the filename, was also
the only class to include docstrings, and furthermore, repeated a lot of
fetches in the replay data.",s-t-e-v-e-n-k,06/03/2020 10:51:41 AM,https://api.github.com/repos/PyGithub/PyGithub/commits/925764add54f557bfa446525a76ccb86180b577a,1757649,297
9fb8588b28468444781cfc83760155c75aa310fc,"Repository.update_file() content also accepts bytes (#1543)

The typing information for the update_file() method's content parameter
states it will only accept str, whereas it will accept both str and
bytes.

Fixes #1542",s-t-e-v-e-n-k,05/27/2020 11:36:37 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/9fb8588b28468444781cfc83760155c75aa310fc,1758493,297
b40b75f843bca83179c1cd21e683d01f2b4285c2,"Fix Repository.get_issues stub (#1540)

Fixes #1539",huwcbjones,05/27/2020 12:24:16 AM,https://api.github.com/repos/PyGithub/PyGithub/commits/b40b75f843bca83179c1cd21e683d01f2b4285c2,1758479,297
69bfc3251148ef4ac119f0ab2a11a734ddf63ee0,"Check all arguments of NamedUser.get_repos() (#1532)

The two unit tests for NamedUser.get_repos() did not check all
arguments, and this was the only method in the file that wasn't
completly covered. Re-record the replay data while passing all arguments
to the method.",s-t-e-v-e-n-k,05/25/2020 01:33:54 AM,https://api.github.com/repos/PyGithub/PyGithub/commits/69bfc3251148ef4ac119f0ab2a11a734ddf63ee0,1758468,297
f41c046f0e05aa8d6ea34813116d0dfc97ddd73d,"Correct Workflow typing (#1533)

When Workflow support was added, the method calls were not added to
the typing file for Repository, and somehow the class name for the
Workflow typing file was incorrect.",s-t-e-v-e-n-k,05/23/2020 06:04:06 AM,https://api.github.com/repos/PyGithub/PyGithub/commits/f41c046f0e05aa8d6ea34813116d0dfc97ddd73d,1758408,297
7abf600480089550b4224aa97004367c2fa25b38,"Remove RateLimit.rate (#1529)

RateLimit.rate was first deprecated in v1.43.2, which was released 20
months ago. As that's a fairly generous deprecation period, remove it.",s-t-e-v-e-n-k,05/20/2020 11:59:35 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/7abf600480089550b4224aa97004367c2fa25b38,1758240,297
19fc43abf6c80720a7f69471ae41b2eba0daa363,"PullRequestReview is not a completable object (#1528)

While chasing coverage failures, I discovered PullRequestReview's do not
send back a URL at all, which means firstly, the url property is not
required because it will always be None, and secondly, the object can
never be completed. I'm not certain why this change broke the test, but
it looked brittle, refactor it to be clearer.",s-t-e-v-e-n-k,05/20/2020 11:59:05 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/19fc43abf6c80720a7f69471ae41b2eba0daa363,1758845,297
52ec366be4915dc9193a358ee9afebbadc238f4b,"Test more attributes (#1526)

To increase coverage, sprinkle in some asserts for attributes that were
not checked -- this uncovered a bug in Issue that two attributes were
not properly initialized to NotSet.",s-t-e-v-e-n-k,05/20/2020 11:58:50 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/52ec366be4915dc9193a358ee9afebbadc238f4b,1759516,297
1dd1cf9cb1f780d9edd0e5e87938d4175910c788,"Remove pointless setters in GitReleaseAsset (#1527)

This is the only class that includes property setters for two of the
attributes, which are untested, and even if they were used, would have
no impact since there is no method to submit the changes back to GitHub.
Drop them.",s-t-e-v-e-n-k,05/20/2020 10:22:32 AM,https://api.github.com/repos/PyGithub/PyGithub/commits/1dd1cf9cb1f780d9edd0e5e87938d4175910c788,1759259,297
d4b61311a14605241bc567d9a0396243ff37fa3d,"Drop some unimplemented methods in GitRef (#1525)

There are two unimplemented methods in GitRef, which are mostly covered
by Commit.get_statuses(), remove them.",s-t-e-v-e-n-k,05/20/2020 08:31:25 AM,https://api.github.com/repos/PyGithub/PyGithub/commits/d4b61311a14605241bc567d9a0396243ff37fa3d,1759721,297
61b610926a023d80486ce1115e7331a4c714cfcb,"Remove unneeded duplicate string checks in Branch (#1524)

There were multiple calls checking if an element of a list was a string
or a string -- I suspect this pre-dates use of six in the code base, but
let's clean it up.",s-t-e-v-e-n-k,05/20/2020 02:37:52 AM,https://api.github.com/repos/PyGithub/PyGithub/commits/61b610926a023d80486ce1115e7331a4c714cfcb,1760277,297
e79b9013fe71ac9e54a3576d99ad95898ee52cff,"Turn on coverage reporting for codecov (#1522)

Since we migrated from Travis to GitHub Actions, our coverage on codecov
has been reporting as 0%, since uploading the .coverage file is a
terrible idea. Turn on XML-based reporting, ignore the file and use that
when we upload to codecov.",s-t-e-v-e-n-k,05/19/2020 02:28:33 AM,https://api.github.com/repos/PyGithub/PyGithub/commits/e79b9013fe71ac9e54a3576d99ad95898ee52cff,1760793,297
291c46303dbe3f3fe8b291f9bbe957fbbf27c328,"Drastically increase coverage by checking repr() (#1521)

A lot of our missing coverage is caused by not checking repr(), which is
trivial enough to test against -- do so, and also clean up existing repr
tests to look the same by calling repr(). Where it was trivial, add a
few assertions about missing attributes.",s-t-e-v-e-n-k,05/19/2020 01:54:07 AM,https://api.github.com/repos/PyGithub/PyGithub/commits/291c46303dbe3f3fe8b291f9bbe957fbbf27c328,1760793,297
ce400bc7700c4974a5fe018ba993d0036ecad616,Fixed formatting of docstrings for `Repository.create_git_tag_and_release()` and `StatsPunchCard`. (#1520),domdfcoding,05/18/2020 08:04:40 AM,https://api.github.com/repos/PyGithub/PyGithub/commits/ce400bc7700c4974a5fe018ba993d0036ecad616,1760199,297
53d58d2b07e366edbf37b6fd16d05b32e095b983,"Remove Repository.topics (#1505)

The topics attribute has been replaced by Repository.get_topics(). To
reduce user confusion, delete the attribute.

Fixes #1504",s-t-e-v-e-n-k,05/15/2020 12:49:15 AM,https://api.github.com/repos/PyGithub/PyGithub/commits/53d58d2b07e366edbf37b6fd16d05b32e095b983,1760197,297
7b20b13d0b853e813b201edf1daf159ca8bc983f,"Small improvements to typing (#1517)

Work through some of the errors when running mypy with --strict.",s-t-e-v-e-n-k,05/15/2020 12:47:22 AM,https://api.github.com/repos/PyGithub/PyGithub/commits/7b20b13d0b853e813b201edf1daf159ca8bc983f,1760657,297
8727003fc81a4ed285dc713c79bf25938706a26b,"Correct Repository.get_workflows() (#1518)

The API endpoint Repository.get_workflows() calls returns data in a list
item, not directly, leading to some head scratching when calling it
against GitHub. Re-record the replay data.",s-t-e-v-e-n-k,05/14/2020 06:45:01 AM,https://api.github.com/repos/PyGithub/PyGithub/commits/8727003fc81a4ed285dc713c79bf25938706a26b,1760481,297
f7cc534d50d8e157d67367b754df8a43434cebc5,docs(repository): correct releases link (#1514),max-wittig,05/11/2020 12:15:06 AM,https://api.github.com/repos/PyGithub/PyGithub/commits/f7cc534d50d8e157d67367b754df8a43434cebc5,1760446,297
b5737d4103b3e8039c3644bddf5618f6fc17e79f,"correct Repository.stargazers_count return type to int (#1513)

It appears this was a type annotation typo, as the type of the stargazers_count property has been int for a long time.",scivision,05/10/2020 11:57:32 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/b5737d4103b3e8039c3644bddf5618f6fc17e79f,1760405,297
5a8bc203141251785b54e38b0d6c3212f08c50f8,"Fix two RST warnings in Webhook.rst (#1512)

The final code block in the example is not Python code, and the
underlines were incorrect, correct both.",s-t-e-v-e-n-k,05/10/2020 11:56:53 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/5a8bc203141251785b54e38b0d6c3212f08c50f8,1760405,297
09a1d9e4e768389d778d677aac038ac5ee7db665,"Filter FutureWarning for 2 test cases (#1510)

There are two test cases that explicitly test with client_id and
client_secret, which means pytest helpfully tells us about them after
the test run concludes. We don't need to see them every run until we
drop the arguments, so filter them out for now.",s-t-e-v-e-n-k,05/10/2020 11:56:38 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/09a1d9e4e768389d778d677aac038ac5ee7db665,1760405,297
2475fa669a82c2ca028dded7b69ddd39d66926ca,"Raise a FutureWarning on use of client_{id,secret} (#1506)

client_id and client_secret are sent to GitHub encoded on the query
string, which GitHub has firmly deprecated, so much so as to email
people who are doing so. To discourage its use, raise a FutureWarning if
they are specified.

Fixes #1500",s-t-e-v-e-n-k,05/05/2020 11:23:22 AM,https://api.github.com/repos/PyGithub/PyGithub/commits/2475fa669a82c2ca028dded7b69ddd39d66926ca,1759937,297
c7b5eff0624b382d33d9147eb47683cf00fd7db2,"Improve type signature for create_from_raw_data (#1503)

Previously you could call it only on Repository or NamedUser. Now you can call it with any GithubObject subclass -- and the type is carried through to the return value.",sophiebits,05/05/2020 05:51:00 AM,https://api.github.com/repos/PyGithub/PyGithub/commits/c7b5eff0624b382d33d9147eb47683cf00fd7db2,1759622,297
a32a8965994bd500835d9bae253c694c458dc6e4,"feat(column): move, edit and delete project columns (#1497)

Add support to move, edit and delete project columns.",FlorentClarret,05/05/2020 05:50:28 AM,https://api.github.com/repos/PyGithub/PyGithub/commits/a32a8965994bd500835d9bae253c694c458dc6e4,1759571,297
a1ed7c0e2d4d01ca29507ecce8ec75d2ee89181b,"Add support for Workflows (#1496)

To start supporting GitHub Actions, add the first part of that,
Workflow, which encapsulates a workflow over the API, along with
two methods on Repository to query them.",s-t-e-v-e-n-k,05/05/2020 05:49:45 AM,https://api.github.com/repos/PyGithub/PyGithub/commits/a1ed7c0e2d4d01ca29507ecce8ec75d2ee89181b,1757071,297
